Word;F2;Original Word;ID;Code;Attribute;Org. Attr
એકનસિયું, એકનસીલું;એકનસિયું, એકનસીલું;એકનસિયું, એકનસીલું;166994.00;10.00;વિ.;વિ.
એકપત્ની(+ક);એકપત્ની, ક;એકપત્ની, ક;167002.00;10.00;વિ.;વિ.
એકપત્નીકત્વ, એકપત્નીત્વ;એકપત્નીકત્વ, એકપત્નીત્વ;એકપત્નીકત્વ, એકપત્નીત્વ;167003.00;3.00;ન.;ન.
એકભુક્ત, એકભોજન;એકભુક્ત, એકભોજન;એકભુક્ત, એકભોજન;167018.00;10.00;વિ.;વિ.
એકમગ(-ગા);એકમગ(-ગા);એકમગ(-ગા);167020.00;1.00;અ.;અ.
એકમેર;એકમેર (મૅ);એકમેર (મૅ);167035.00;1.00;અ.;અ.
એકરંગ(-ગી);એકરંગ(-ગી);એકરંગ(-ગી);167043.00;10.00;વિ.;વિ.
એકરૂપ(-પી);એકરૂપ(-પી);એકરૂપ(-પી);167051.00;10.00;વિ.;વિ.
એકરૂપતા, એકરૂપિતા;એકરૂપતા, એકરૂપિતા;એકરૂપતા, એકરૂપિતા;167052.00;7.00;સ્ત્રી.;સ્ત્રી.
એકલડોકલ, એકલદોકલ;એકલડોકલ, એકલદોકલ;એકલડોકલ, એકલદોકલ;167059.00;10.00;વિ.;વિ.
એકલપંડું, એકલપંથું;એકલપંડું, એકલપંથું;એકલપંડું, એકલપંથું;167061.00;10.00;વિ.;વિ.
એકલમૂડિયું, એકલમૂડું;એકલમૂડિયું, એકલમૂડું;એકલમૂડિયું, એકલમૂડું;167065.00;10.00;વિ.;વિ.
એકવાર(-રે);એકવાર, -રે;એકવાર, -રે;167093.00;1.00;અ.;અ.
એકવારિયું;એકવારિયું1;એકવારિયું1;167095.00;10.00;વિ.;વિ.
એકવારિયું;એકવારિયું2;એકવારિયું2;167096.00;10.00;વિ.;વિ.
